GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,KDOKerngegevens,85,0,2,0,36,0,24,0,23,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,ADRKerngegevens.Gemeentecode,43,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,VBOFund.BrutoInhoud,30,0,2,0,12,0,8,0,7,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,KDOFund.CentroidYCoordinaat,42,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,WOZAntwoord.WOZOBW,10,0,0,0,4,0,3,0,3,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,ADRKerngegevens.Postcode,55,0,6,0,22,0,14,0,11,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,VBOFund.VerblijfsObjectType,43,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,VBOFund.Bouwjaar,43,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,ADRFund.CentroidYCoordinaat,42,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,SZRTabel.Code,43,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,ADRKerngegevens.Antwoordnummer,43,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,KDOFund,197,0,2,0,84,0,56,0,55,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,NNPAntwoord,58,0,10,0,16,0,11,0,6,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,VraagBericht,17,0,0,0,7,0,5,0,5,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,BTKTabel,64,0,2,0,27,0,18,0,17,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,VBOFund,335,0,8,0,138,0,92,0,88,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,NNPFund.Handelsnaam,55,0,6,0,22,0,14,0,11,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,WOZAntwoord.WOZSUBGBR,17,0,0,0,7,0,5,0,5,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,R04Tabel,78,0,2,0,33,0,22,0,21,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,PRSFund.CodeGemeenteVanInschrijving,30,0,2,0,12,0,8,0,7,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,AanduidingIndicatieMogelijk,30,0,0,0,5,0,3,0,3,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,VBOFund.AantalWoonvertrekken,30,0,2,0,12,0,8,0,7,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,R02Tabel.Straatcode,43,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,KDOFund.OmschrijvingDeelPerceel,30,0,2,0,12,0,8,0,7,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,PRSFund.PlaatsOverlijden,42,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,PRSPRSHUWRel,134,0,2,0,57,0,38,0,37,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,HHDPRSRel,78,0,2,0,33,0,22,0,21,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,CodeGeboortelandE,42,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,LFTTabel.Omschrijving,43,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,WOZVraag.WOZSUBGBR,17,0,0,0,7,0,5,0,5,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,PRSFund.Telefoonnummer,30,0,2,0,12,0,8,0,7,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,HHDFund.Huishoudennummer,43,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,ADRRelFund,10,0,0,0,4,0,3,0,3,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,ACDTabel.Code,43,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,ADLTabel.Code,43,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,KGMTabel.KadastraleGemeenteNaam,43,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,PRSKennisgeving.PRSPRSHUW,10,0,0,0,4,0,3,0,3,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,PRSFund.EMailAdres,30,0,2,0,12,0,8,0,7,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,BRTTabel.Buurtcode,43,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,NNPFund.SofiNummer,55,0,6,0,22,0,14,0,11,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,WOZFund.PeildatumWaarde,15,0,2,0,6,0,4,0,3,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,NATTabel.Omschrijving,43,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,ADRFund.AanduidingBijHuisnummer,55,0,6,0,22,0,14,0,11,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,RTBTabel.Code,43,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,KDOAntwoord,80,0,14,0,22,0,15,0,8,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,VBOFund.AantalRuimten,30,0,2,0,12,0,8,0,7,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,KDOAntwoord.KDOPRB,10,0,0,0,4,0,3,0,3,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,PRSKerngegevens.ANummer,43,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,BestemmingsplanHerziening,30,0,0,0,5,0,3,0,3,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,SPBTabel.Omschrijving,43,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,KennisgevingsBericht,17,0,0,0,7,0,5,0,5,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,GEMTabel.Gemeentenaam,43,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,OHTTabel.Omschrijving,43,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,PRBFund.VindplaatsDocument,30,0,2,0,12,0,8,0,7,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,LNDTabel,64,0,2,0,27,0,18,0,17,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,VBOFund.WoonOppervlakte,30,0,2,0,12,0,8,0,7,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,NNPFund.AantalWerkzameVrouwenPartTime,42,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,WOZKennisgeving,68,0,8,0,22,0,15,0,11,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,KDOFund.KadastraleSectie,55,0,6,0,22,0,14,0,11,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,MNATabel.Code,43,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,SoortVerbintenis,30,0,0,0,5,0,3,0,3,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,WOZKennisgeving.WOZSUBEIG,17,0,0,0,7,0,5,0,5,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,VraagBericht.Body,399,0,72,0,109,0,73,0,37,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,NNPKennisgeving.NNPNNPNVN,10,0,0,0,4,0,3,0,3,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,FiliatiecodeAdres,65,0,4,0,11,0,6,0,4,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,VBOFund.LaagsteBouwlaag,42,0,4,0,17,0,11,0,9,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,BSGKerngegevens.NaamBestemmingsplan,43,0,4,0,17,0,11,0,9,0
